"loci","Orthogroup","trait","Gene Name","org","Chromosome Name","bp","start","end","Gene Start (bp)","Gene End (bp)","Description","present","genecount","gFDR","pFDR","rank","rank_new"
"Gmax_Wm82.a2.v1_Mn_2_1932019","OG0000046","Mn","Glyma.02G024700","Gmax_Wm82.a2.v1",2,1932019,1732019,2332643,2193722,2195594,"PTHR11260:SF193 - GLUTATHIONE S-TRANSFERASE U11-RELATED (1 of 7)",3,4,0.75,0.468010695187166,0.0797983957219252,0.271314545454546
"Gmax_Wm82.a2.v1_Mn_2_1932019","OG0000046","Mn","Glyma.02G024800","Gmax_Wm82.a2.v1",2,1932019,1732019,2332643,2197188,2198561,"PTHR11260:SF193 - GLUTATHIONE S-TRANSFERASE U11-RELATED (1 of 7)",3,4,0.75,0.468010695187166,0.0797983957219252,0.271314545454546
"Gmax_Wm82.a2.v1_Mn_2_1932019","OG0002250","Mn","Glyma.02G025100","Gmax_Wm82.a2.v1",2,1932019,1732019,2332643,2227392,2233681,"PTHR21426:SF15 - EXOCYST COMPLEX COMPONENT EXO84A (1 of 2)",3,4,0.75,0.468010695187166,0.0797983957219252,0.271314545454546
"Gmax_Wm82.a2.v1_Mn_2_3530330","OG0000569","Mn","Glyma.02G040500","Gmax_Wm82.a2.v1",2,3530330,3330330,4078823,3801485,3803983,"PTHR10177:SF234 - CYCLIN-D2-1 (1 of 4)",3,4,0.75,0.468010695187166,0.0797983957219252,0.271314545454546
"Gmax_Wm82.a2.v1_Mn_2_3530330","OG0000934","Mn","Glyma.02G037100","Gmax_Wm82.a2.v1",2,3530330,3330330,4078823,3446096,3451464,"",3,4,0.75,0.468010695187166,0.0797983957219252,0.271314545454546
"Gmax_Wm82.a2.v1_Mn_2_3530330","OG0007487","Mn","Glyma.02G043200","Gmax_Wm82.a2.v1",2,3530330,3330330,4078823,4036980,4040318,"PTHR12161:SF19 - REGULATOR OF VPS4 ACTIVITY IN THE MVB PATHWAY PROTEIN (1 of 2)",3,4,0.75,0.468010695187166,0.0797983957219252,0.271314545454546
"Gmax_Wm82.a2.v1_Mn_2_3530330","OG0007636","Mn","Glyma.02G036500","Gmax_Wm82.a2.v1",2,3530330,3330330,4078823,3384870,3390599,"PTHR27001:SF49 - PROTEIN NSP-INTERACTING KINASE 3 (1 of 2)",3,4,0.75,0.468010695187166,0.0797983957219252,0.271314545454546
"Gmax_Wm82.a2.v1_Mn_4_3418112","OG0000359","Mn","Glyma.04G044900","Gmax_Wm82.a2.v1",4,3418112,3218112,3634248,3586957,3589247,"PF13912 - C2H2-type zinc finger (zf-C2H2_6)  (1 of 91)",3,4,0.75,0.468010695187166,0.0797983957219252,0.271314545454546
"Gmax_Wm82.a2.v1_Mn_4_3418112","OG0000596","Mn","Glyma.04G045300","Gmax_Wm82.a2.v1",4,3418112,3218112,3634248,3616726,3618560,"PTHR16223:SF9 - TRANSCRIPTION FACTOR BHLH139-RELATED (1 of 8)",3,4,0.75,0.468010695187166,0.0797983957219252,0.271314545454546
"Gmax_Wm82.a2.v1_Mn_4_3418112","OG0002451","Mn","Glyma.04G044600","Gmax_Wm82.a2.v1",4,3418112,3218112,3634248,3556928,3559705,"PTHR10795//PTHR10795:SF388 - PROPROTEIN CONVERTASE SUBTILISIN/KEXIN // SUBFAMILY NOT NAMED (1 of 8)",3,4,0.75,0.468010695187166,0.0797983957219252,0.271314545454546
"Gmax_Wm82.a2.v1_Mn_4_8075910","OG0000569","Mn","Glyma.04G092800","Gmax_Wm82.a2.v1",4,8075910,7875910,8665114,8187556,8190394,"PTHR10177:SF213 - CYCLIN-D4-1-RELATED (1 of 5)",3,4,0.75,0.468010695187166,0.0797983957219252,0.271314545454546
"Gmax_Wm82.a2.v1_Mn_4_8075910","OG0001008","Mn","Glyma.04G095100","Gmax_Wm82.a2.v1",4,8075910,7875910,8665114,8473339,8477847,"PTHR31631:SF3 - KINASE INTERACTING (KIP1-LIKE) PROTEIN-RELATED (1 of 4)",3,4,0.75,0.468010695187166,0.0797983957219252,0.271314545454546
"Gmax_Wm82.a2.v1_Mn_4_8075910","OG0001205","Mn","Glyma.04G095500","Gmax_Wm82.a2.v1",4,8075910,7875910,8665114,8498631,8509433,"K00327 - NADPH-ferrihemoprotein reductase (POR)  (1 of 5)",3,4,0.75,0.468010695187166,0.0797983957219252,0.271314545454546
"Gmax_Wm82.a2.v1_Mn_4_8075910","OG0004448","Mn","Glyma.04G092300","Gmax_Wm82.a2.v1",4,8075910,7875910,8665114,8133384,8137736,"",3,4,0.75,0.468010695187166,0.0797983957219252,0.271314545454546
"Gmax_Wm82.a2.v1_Mn_5_1442678","OG0000793","Mn","Glyma.05G028000","Gmax_Wm82.a2.v1",5,1442678,1242678,2741592,2420302,2421928,"K02997 - small subunit ribosomal protein S9e (RP-S9e, RPS9)  (1 of 4)",3,4,0.75,0.468010695187166,0.0797983957219252,0.271314545454546
"Gmax_Wm82.a2.v1_Mn_5_1442678","OG0001389","Mn","Glyma.05G030800","Gmax_Wm82.a2.v1",5,1442678,1242678,2741592,2667061,2671075,"",3,4,0.75,0.468010695187166,0.0797983957219252,0.271314545454546
"Gmax_Wm82.a2.v1_Mn_5_1442678","OG0011923","Mn","Glyma.05G022500","Gmax_Wm82.a2.v1",5,1442678,1242678,2741592,1971247,1978465,"",3,4,0.75,0.468010695187166,0.0797983957219252,0.271314545454546
"Gmax_Wm82.a2.v1_Mn_7_14958246","OG0001837","Mn","Glyma.07G127500","Gmax_Wm82.a2.v1",7,14958246,14758246,15867648,15266973,15268403,"K02910 - large subunit ribosomal protein L31e (RP-L31e, RPL31)  (1 of 5)",3,4,0.75,0.468010695187166,0.0797983957219252,0.271314545454546
"Gmax_Wm82.a2.v1_Mn_7_14958246","OG0004601","Mn","Glyma.07G130800","Gmax_Wm82.a2.v1",7,14958246,14758246,15867648,15510316,15515154,"PTHR11972:SF54 - RESPIRATORY BURST OXIDASE HOMOLOG PROTEIN H-RELATED (1 of 1)",3,4,0.75,0.468010695187166,0.0797983957219252,0.271314545454546
"Gmax_Wm82.a2.v1_Mn_7_14958246","OG0009741","Mn","Glyma.07G126200","Gmax_Wm82.a2.v1",7,14958246,14758246,15867648,15060885,15066172,"",3,4,0.75,0.468010695187166,0.0797983957219252,0.271314545454546
"Gmax_Wm82.a2.v1_Mn_7_14958246","OG0010506","Mn","Glyma.07G131700","Gmax_Wm82.a2.v1",7,14958246,14758246,15867648,15556466,15561066,"PF01535//PF13041 - PPR repeat (PPR)  // PPR repeat family (PPR_2)  (1 of 330)",3,4,0.75,0.468010695187166,0.0797983957219252,0.271314545454546
"Gmax_Wm82.a2.v1_Mn_8_22658482","OG0000181","Mn","Glyma.08G256500","Gmax_Wm82.a2.v1",8,22658482,22458482,23468864,23003820,23004574,"PTHR33102:SF6 - DVL1-RELATED (1 of 3)",3,4,0.75,0.468010695187166,0.0797983957219252,0.271314545454546
"Gmax_Wm82.a2.v1_Mn_8_22658482","OG0000548","Mn","Glyma.08G259500","Gmax_Wm82.a2.v1",8,22658482,22458482,23468864,23425069,23431643,"PTHR11732//PTHR11732:SF226 - ALDO/KETO REDUCTASE // SUBFAMILY NOT NAMED (1 of 4)",3,4,0.75,0.468010695187166,0.0797983957219252,0.271314545454546
"Gmax_Wm82.a2.v1_Mn_8_22658482","OG0001185","Mn","Glyma.08G258300","Gmax_Wm82.a2.v1",8,22658482,22458482,23468864,23263104,23264711,"PTHR21495:SF51 - DIRIGENT PROTEIN 24-RELATED (1 of 3)",3,4,0.75,0.468010695187166,0.0797983957219252,0.271314545454546
"Gmax_Wm82.a2.v1_Mn_8_22658482","OG0003832","Mn","Glyma.08G255200","Gmax_Wm82.a2.v1",8,22658482,22458482,23468864,22599514,22602226,"PTHR31319:SF10 - ZINC FINGER PROTEIN CONSTANS-RELATED (1 of 4)",3,4,0.75,0.468010695187166,0.0797983957219252,0.271314545454546
"Gmax_Wm82.a2.v1_Mn_8_4958147","OG0000081","Mn","Glyma.08G068700","Gmax_Wm82.a2.v1",8,4958147,4758147,5320350,5269164,5269972,"PTHR11527:SF158 - 17.6 KDA CLASS I HEAT SHOCK PROTEIN 1-RELATED (1 of 20)",3,4,0.75,0.468010695187166,0.0797983957219252,0.271314545454546
"Gmax_Wm82.a2.v1_Mn_8_4958147","OG0000081","Mn","Glyma.08G068800","Gmax_Wm82.a2.v1",8,4958147,4758147,5320350,5272824,5273649,"PTHR11527:SF158 - 17.6 KDA CLASS I HEAT SHOCK PROTEIN 1-RELATED (1 of 20)",3,4,0.75,0.468010695187166,0.0797983957219252,0.271314545454546
"Gmax_Wm82.a2.v1_Mn_8_4958147","OG0000081","Mn","Glyma.08G069000","Gmax_Wm82.a2.v1",8,4958147,4758147,5320350,5277200,5278222,"PTHR11527:SF158 - 17.6 KDA CLASS I HEAT SHOCK PROTEIN 1-RELATED (1 of 20)",3,4,0.75,0.468010695187166,0.0797983957219252,0.271314545454546
"Sbicolor_v3.1.1_Mn_3_66927560","OG0000523","Mn","Sobic.003G349300","Sbicolor_v3.1.1",3,66927560,66827560,67027560,66921983,66926431,"similar to Os01g0837900 protein",3,13,0.923076923076923,0.447708502024292,0.0254903768296481,0.27019799439427
"Sbicolor_v3.1.1_Mn_3_66927560","OG0001008","Mn","Sobic.003G347800","Sbicolor_v3.1.1",3,66927560,66827560,67027560,66832483,66838381,"similar to Os01g0835800 protein",3,13,0.923076923076923,0.447708502024292,0.0254903768296481,0.27019799439427
"Sbicolor_v3.1.1_Mn_3_66927560","OG0002253","Mn","Sobic.003G348400","Sbicolor_v3.1.1",3,66927560,66827560,67027560,66881410,66885198,"similar to Ankyrin-repeat protein",3,13,0.923076923076923,0.447708502024292,0.0254903768296481,0.27019799439427
"Sbicolor_v3.1.1_Mn_3_66927560","OG0002654","Mn","Sobic.003G348200","Sbicolor_v3.1.1",3,66927560,66827560,67027560,66869497,66871269,"similar to Putative uncharacterized protein",3,13,0.923076923076923,0.447708502024292,0.0254903768296481,0.27019799439427
"Sbicolor_v3.1.1_Mn_3_66927560","OG0003154","Mn","Sobic.003G348500","Sbicolor_v3.1.1",3,66927560,66827560,67027560,66887021,66888717,"similar to Putative pectate lyase",3,13,0.923076923076923,0.447708502024292,0.0254903768296481,0.27019799439427
"Sbicolor_v3.1.1_Mn_3_66927560","OG0006468","Mn","Sobic.003G348000","Sbicolor_v3.1.1",3,66927560,66827560,67027560,66844827,66854960,"",3,13,0.923076923076923,0.447708502024292,0.0254903768296481,0.27019799439427
"Sbicolor_v3.1.1_Mn_1_68787903","OG0000835","Mn","Sobic.001G401300","Sbicolor_v3.1.1",1,68787903,68687903,68887903,68689312,68690338,"similar to Pathogenesis-related protein 10a",3,14,0.928571428571429,0.447708502024292,0.0236696356275304,0.269833846153846
"Sbicolor_v3.1.1_Mn_1_68787903","OG0001664","Mn","Sobic.001G403300","Sbicolor_v3.1.1",1,68787903,68687903,68887903,68842430,68843726,"similar to Streptomyces cyclase/dehydrase family protein, expressed",3,14,0.928571428571429,0.447708502024292,0.0236696356275304,0.269833846153846
"Sbicolor_v3.1.1_Mn_1_68787903","OG0001917","Mn","Sobic.001G403200","Sbicolor_v3.1.1",1,68787903,68687903,68887903,68831715,68834548,"similar to Leucine Rich Repeat family protein, expressed",3,14,0.928571428571429,0.447708502024292,0.0236696356275304,0.269833846153846
"Sbicolor_v3.1.1_Mn_1_68787903","OG0002674","Mn","Sobic.001G403600","Sbicolor_v3.1.1",1,68787903,68687903,68887903,68881454,68882773,"similar to Expressed protein",3,14,0.928571428571429,0.447708502024292,0.0236696356275304,0.269833846153846
"Sbicolor_v3.1.1_Mn_1_68787903","OG0004030","Mn","Sobic.001G401600","Sbicolor_v3.1.1",1,68787903,68687903,68887903,68708279,68710984,"similar to Glycosyltransferase 5, putative, expressed",3,14,0.928571428571429,0.447708502024292,0.0236696356275304,0.269833846153846
"Sbicolor_v3.1.1_Mn_1_68787903","OG0005234","Mn","Sobic.001G403700","Sbicolor_v3.1.1",1,68787903,68687903,68887903,68883407,68887163,"K15113 - solute carrier family 25 (mitochondrial iron transporter), member 28/37 (SLC25A28_37, MFRN)  (1 of 1)",3,14,0.928571428571429,0.447708502024292,0.0236696356275304,0.269833846153846
"Sbicolor_v3.1.1_Mn_1_68787903","OG0007354","Mn","Sobic.001G402300","Sbicolor_v3.1.1",1,68787903,68687903,68887903,68785271,68790307,"similar to RNA recognition motif family protein, expressed",3,14,0.928571428571429,0.447708502024292,0.0236696356275304,0.269833846153846
"Sbicolor_v3.1.1_Mn_1_68787903","OG0008444","Mn","Sobic.001G401500","Sbicolor_v3.1.1",1,68787903,68687903,68887903,68698512,68703157,"similar to Programmed cell death protein 2, C-terminal domain containing protein, expressed",3,14,0.928571428571429,0.447708502024292,0.0236696356275304,0.269833846153846
"Sbicolor_v3.1.1_Mn_2_66513721","OG0000023","Mn","Sobic.002G284600","Sbicolor_v3.1.1",2,66513721,66413721,66613721,66525806,66526604,"",3,15,0.933333333333333,0.447708502024292,0.0220916599190283,0.269518251012146
"Sbicolor_v3.1.1_Mn_2_66513721","OG0000023","Mn","Sobic.002G284701","Sbicolor_v3.1.1",2,66513721,66413721,66613721,66529282,66529995,"PTHR31175//PTHR31175:SF6 - AUXIN-RESPONSIVE FAMILY PROTEIN // SUBFAMILY NOT NAMED (1 of 10)",3,15,0.933333333333333,0.447708502024292,0.0220916599190283,0.269518251012146
"Sbicolor_v3.1.1_Mn_2_66513721","OG0000023","Mn","Sobic.002G284901","Sbicolor_v3.1.1",2,66513721,66413721,66613721,66535610,66537512,"PTHR31175//PTHR31175:SF6 - AUXIN-RESPONSIVE FAMILY PROTEIN // SUBFAMILY NOT NAMED (1 of 10)",3,15,0.933333333333333,0.447708502024292,0.0220916599190283,0.269518251012146
"Sbicolor_v3.1.1_Mn_2_66513721","OG0000023","Mn","Sobic.002G285101","Sbicolor_v3.1.1",2,66513721,66413721,66613721,66539216,66539914,"PTHR31175//PTHR31175:SF6 - AUXIN-RESPONSIVE FAMILY PROTEIN // SUBFAMILY NOT NAMED (1 of 10)",3,15,0.933333333333333,0.447708502024292,0.0220916599190283,0.269518251012146
"Sbicolor_v3.1.1_Mn_2_66513721","OG0000023","Mn","Sobic.002G285200","Sbicolor_v3.1.1",2,66513721,66413721,66613721,66546080,66546478,"similar to Putative uncharacterized protein",3,15,0.933333333333333,0.447708502024292,0.0220916599190283,0.269518251012146
"Sbicolor_v3.1.1_Mn_2_66513721","OG0000023","Mn","Sobic.002G285300","Sbicolor_v3.1.1",2,66513721,66413721,66613721,66547713,66549719,"similar to Putative uncharacterized protein",3,15,0.933333333333333,0.447708502024292,0.0220916599190283,0.269518251012146
"Sbicolor_v3.1.1_Mn_2_66513721","OG0000023","Mn","Sobic.002G285450","Sbicolor_v3.1.1",2,66513721,66413721,66613721,66550991,66551778,"similar to Putative uncharacterized protein",3,15,0.933333333333333,0.447708502024292,0.0220916599190283,0.269518251012146
"Sbicolor_v3.1.1_Mn_2_66513721","OG0000023","Mn","Sobic.002G285525","Sbicolor_v3.1.1",2,66513721,66413721,66613721,66552907,66553320,"similar to Putative uncharacterized protein",3,15,0.933333333333333,0.447708502024292,0.0220916599190283,0.269518251012146
"Sbicolor_v3.1.1_Mn_2_66513721","OG0000023","Mn","Sobic.002G285600","Sbicolor_v3.1.1",2,66513721,66413721,66613721,66553976,66555074,"similar to Auxin induced protein",3,15,0.933333333333333,0.447708502024292,0.0220916599190283,0.269518251012146
"Sbicolor_v3.1.1_Mn_2_66513721","OG0000023","Mn","Sobic.002G285700","Sbicolor_v3.1.1",2,66513721,66413721,66613721,66558491,66558925,"similar to Os09g0546500 protein",3,15,0.933333333333333,0.447708502024292,0.0220916599190283,0.269518251012146
"Sbicolor_v3.1.1_Mn_2_66513721","OG0000023","Mn","Sobic.002G285800","Sbicolor_v3.1.1",2,66513721,66413721,66613721,66560039,66560470,"similar to Auxin induced protein",3,15,0.933333333333333,0.447708502024292,0.0220916599190283,0.269518251012146
"Sbicolor_v3.1.1_Mn_2_66513721","OG0000023","Mn","Sobic.002G285950","Sbicolor_v3.1.1",2,66513721,66413721,66613721,66561553,66563548,"PTHR31175//PTHR31175:SF6 - AUXIN-RESPONSIVE FAMILY PROTEIN // SUBFAMILY NOT NAMED (1 of 10)",3,15,0.933333333333333,0.447708502024292,0.0220916599190283,0.269518251012146
"Sbicolor_v3.1.1_Mn_2_66513721","OG0003412","Mn","Sobic.002G283200","Sbicolor_v3.1.1",2,66513721,66413721,66613721,66423908,66425315,"PF04788 - Protein of unknown function (DUF620) (DUF620)  (1 of 9)",3,15,0.933333333333333,0.447708502024292,0.0220916599190283,0.269518251012146
"Sbicolor_v3.1.1_Mn_2_66513721","OG0005277","Mn","Sobic.002G286200","Sbicolor_v3.1.1",2,66513721,66413721,66613721,66600496,66605935,"similar to Os09g0547300 protein",3,15,0.933333333333333,0.447708502024292,0.0220916599190283,0.269518251012146
"Sbicolor_v3.1.1_Mn_2_66513721","OG0007487","Mn","Sobic.002G286100","Sbicolor_v3.1.1",2,66513721,66413721,66613721,66567847,66570741,"similar to Os09g0547200 protein",3,15,0.933333333333333,0.447708502024292,0.0220916599190283,0.269518251012146
"Gmax_Wm82.a2.v1_Mn_11_24505381","OG0000615","Mn","Glyma.11G179900","Gmax_Wm82.a2.v1",11,24505381,24305381,25149639,24548259,24549398,"PTHR31415:SF2 - LATE EMBRYOGENESIS ABUNDANT HYDROXYPROLINE-RICH GLYCOPROTEIN-RELATED (1 of 8)",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_11_24505381","OG0001583","Mn","Glyma.11G183200","Gmax_Wm82.a2.v1",11,24505381,24305381,25149639,25070908,25075185,"",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_11_24505381","OG0001970","Mn","Glyma.11G183300","Gmax_Wm82.a2.v1",11,24505381,24305381,25149639,25084751,25086370,"PTHR19370//PTHR19370:SF127 - NADH-CYTOCHROME B5 REDUCTASE // SUBFAMILY NOT NAMED (1 of 4)",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_11_24505381","OG0005298","Mn","Glyma.11G182300","Gmax_Wm82.a2.v1",11,24505381,24305381,25149639,24984648,24988393,"",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_11_24505381","OG0008208","Mn","Glyma.11G182800","Gmax_Wm82.a2.v1",11,24505381,24305381,25149639,25044939,25052549,"",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_17_11003712","OG0000812","Mn","Glyma.17G135900","Gmax_Wm82.a2.v1",17,11003712,10803712,11992205,10962654,10964559,"",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_17_11003712","OG0001019","Mn","Glyma.17G141100","Gmax_Wm82.a2.v1",17,11003712,10803712,11992205,11454152,11458701,"",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_17_11003712","OG0001806","Mn","Glyma.17G134300","Gmax_Wm82.a2.v1",17,11003712,10803712,11992205,10826187,10828280,"PTHR10366//PTHR10366:SF393 - NAD DEPENDENT EPIMERASE/DEHYDRATASE // SUBFAMILY NOT NAMED (1 of 2)",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_17_11003712","OG0003086","Mn","Glyma.17G145500","Gmax_Wm82.a2.v1",17,11003712,10803712,11992205,11947484,11955499,"",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_17_11003712","OG0009514","Mn","Glyma.17G141000","Gmax_Wm82.a2.v1",17,11003712,10803712,11992205,11450530,11452482,"PTHR22814//PTHR22814:SF78 - COPPER TRANSPORT PROTEIN ATOX1-RELATED // SUBFAMILY NOT NAMED (1 of 2)",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_18_5162188","OG0000051","Mn","Glyma.18G058600","Gmax_Wm82.a2.v1",18,5162188,4962188,5362188,5163076,5166750,"PTHR31165:SF6 - PROTEIN LIGHT-DEPENDENT SHORT HYPOCOTYLS 6 (1 of 3)",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_18_5162188","OG0001276","Mn","Glyma.18G058900","Gmax_Wm82.a2.v1",18,5162188,4962188,5362188,5212369,5219392,"K03178 - ubiquitin-activating enzyme E1 (UBE1, UBA1)  (1 of 4)",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_18_5162188","OG0010931","Mn","Glyma.18G057500","Gmax_Wm82.a2.v1",18,5162188,4962188,5362188,5080060,5083756,"PTHR12320:SF7 - PROTEIN PHOSPHATASE 2C 26-RELATED (1 of 2)",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_2_47109114","OG0000084","Mn","Glyma.02G294100","Gmax_Wm82.a2.v1",2,47109114,46909114,47715308,47248664,47250309,"K09286 - EREBP-like factor (EREBP)  (1 of 69)",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_2_47109114","OG0000141","Mn","Glyma.02G300200","Gmax_Wm82.a2.v1",2,47109114,46909114,47715308,47673784,47674892,"PTHR11064//PTHR11064:SF45 - CCAAT-BINDING TRANSCRIPTION FACTOR-RELATED // SUBFAMILY NOT NAMED (1 of 9)",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_2_47109114","OG0000723","Mn","Glyma.02G296300","Gmax_Wm82.a2.v1",2,47109114,46909114,47715308,47399263,47406220,"PTHR19961:SF37 - FIMBRIN-1-RELATED (1 of 3)",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_2_47109114","OG0001120","Mn","Glyma.02G297500","Gmax_Wm82.a2.v1",2,47109114,46909114,47715308,47514258,47515110,"PF05514 - HR-like lesion-inducing (HR_lesion)  (1 of 9)",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_2_47109114","OG0003656","Mn","Glyma.02G296400","Gmax_Wm82.a2.v1",2,47109114,46909114,47715308,47417971,47425008,"PTHR23344:SF8 - GLYCEROPHOSPHODIESTER PHOSPHODIESTERASE-LIKE PROTEIN-RELATED (1 of 8)",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_4_49245458","OG0000556","Mn","Glyma.04G224800","Gmax_Wm82.a2.v1",4,49245458,49045458,49608492,49506661,49513681,"PTHR24282:SF36 - CYTOCHROME P450 714A1-RELATED (1 of 14)",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_4_49245458","OG0002508","Mn","Glyma.04G221100","Gmax_Wm82.a2.v1",4,49245458,49045458,49608492,49193086,49198326,"",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_4_49245458","OG0002508","Mn","Glyma.04G221200","Gmax_Wm82.a2.v1",4,49245458,49045458,49608492,49202799,49207007,"",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_4_49245458","OG0009427","Mn","Glyma.04G220000","Gmax_Wm82.a2.v1",4,49245458,49045458,49608492,49047042,49058197,"",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_4_5113993","OG0000805","Mn","Glyma.04G061400","Gmax_Wm82.a2.v1",4,5113993,4913993,5318645,5000479,5002170,"PTHR31429:SF3 - WRKY TRANSCRIPTION FACTOR 40-RELATED (1 of 8)",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_4_5113993","OG0002161","Mn","Glyma.04G062300","Gmax_Wm82.a2.v1",4,5113993,4913993,5318645,5130132,5132039,"PTHR10797:SF14 - CCR4-ASSOCIATED FACTOR 1 HOMOLOG 10-RELATED (1 of 2)",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_4_5113993","OG0002163","Mn","Glyma.04G062200","Gmax_Wm82.a2.v1",4,5113993,4913993,5318645,5112212,5119686,"PTHR11638:SF86 - CHAPERONE PROTEIN CLPB4, MITOCHONDRIAL (1 of 2)",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_7_2670759","OG0001074","Mn","Glyma.07G039700","Gmax_Wm82.a2.v1",7,2670759,2470759,3410155,3264712,3267119,"K04733 - interleukin-1 receptor-associated kinase 4 (IRAK4)  (1 of 58)",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_7_2670759","OG0001780","Mn","Glyma.07G031900","Gmax_Wm82.a2.v1",7,2670759,2470759,3410155,2519441,2520929,"PF15697 - Domain of unknown function (DUF4666) (DUF4666)  (1 of 8)",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_7_2670759","OG0001900","Mn","Glyma.07G040600","Gmax_Wm82.a2.v1",7,2670759,2470759,3410155,3369293,3379121,"PF13768 - von Willebrand factor type A domain (VWA_3)  (1 of 3)",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_9_3420259","OG0000128","Mn","Glyma.09G047000","Gmax_Wm82.a2.v1",9,3420259,3220259,4098022,4056015,4056503,"PTHR13068:SF28 - MITOCHONDRIAL TRANSCRIPTION TERMINATION FACTOR FAMILY PROTEIN-RELATED (1 of 25)",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_9_3420259","OG0000835","Mn","Glyma.09G040900","Gmax_Wm82.a2.v1",9,3420259,3220259,4098022,3402574,3404441,"PF00407 - Pathogenesis-related protein Bet v I family (Bet_v_1)  (1 of 39)",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_9_3420259","OG0002610","Mn","Glyma.09G038600","Gmax_Wm82.a2.v1",9,3420259,3220259,4098022,3236472,3243191,"PTHR30620:SF50 - BETA-D-XYLOSIDASE 1 (1 of 2)",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_9_3420259","OG0004030","Mn","Glyma.09G044800","Gmax_Wm82.a2.v1",9,3420259,3220259,4098022,3840288,3842834,"",3,5,0.8,0.468010695187166,0.0638387165775401,0.268122609625668
"Gmax_Wm82.a2.v1_Mn_11_925282","OG0000508","Mn","Glyma.11G015200","Gmax_Wm82.a2.v1",11,925282,725282,2082993,1042337,1047285,"PTHR24056:SF213 - PROTEIN KINASE SUPERFAMILY PROTEIN (1 of 2)",3,6,0.833333333333333,0.468010695187166,0.0531989304812834,0.265994652406417
"Gmax_Wm82.a2.v1_Mn_11_925282","OG0001133","Mn","Glyma.11G026800","Gmax_Wm82.a2.v1",11,925282,725282,2082993,1924087,1927106,"K00108 - choline dehydrogenase (betA, CHDH)  (1 of 4)",3,6,0.833333333333333,0.468010695187166,0.0531989304812834,0.265994652406417
