"loci","Orthogroup","trait","Gene Name","org","Chromosome Name","bp","start","end","Gene Start (bp)","Gene End (bp)","Description","present","genecount","gFDR","pFDR","rank","rank_new"
"Gmax_Wm82.a2.v1_Mg_17_41302725","OG0000413","Mg","Glyma.17G260600","Gmax_Wm82.a2.v1",17,41302725,41102725,41800558,41463996,41465979,"K14525 - ribonucleases P/MRP protein subunit RPP25 (RPP25)  (1 of 1)",3,5,0.8,0.407410169491525,0.0711107796610169,0.298665274576271
"Gmax_Wm82.a2.v1_Mg_17_41302725","OG0003144","Mg","Glyma.17G261300","Gmax_Wm82.a2.v1",17,41302725,41102725,41800558,41495444,41496754,"",3,5,0.8,0.407410169491525,0.0711107796610169,0.298665274576271
"Gmax_Wm82.a2.v1_Mg_17_41302725","OG0003716","Mg","Glyma.17G256900","Gmax_Wm82.a2.v1",17,41302725,41102725,41800558,41104857,41111181,"PTHR31580:SF4 - FILAMENT-LIKE PLANT PROTEIN 4-RELATED (1 of 6)",3,5,0.8,0.407410169491525,0.0711107796610169,0.298665274576271
"Gmax_Wm82.a2.v1_Mg_17_7924918","OG0000049","Mg","Glyma.17G103700","Gmax_Wm82.a2.v1",17,7924918,7724918,8280597,8138957,8144091,"PTHR24093:SF257 - ATPASE 6, PLASMA MEMBRANE-TYPE (1 of 3)",3,5,0.8,0.407410169491525,0.0711107796610169,0.298665274576271
"Gmax_Wm82.a2.v1_Mg_17_7924918","OG0000470","Mg","Glyma.17G101500","Gmax_Wm82.a2.v1",17,7924918,7724918,8280597,7978357,7980301,"PTHR31744:SF7 - NAC DOMAIN-CONTAINING PROTEIN 100-RELATED (1 of 4)",3,5,0.8,0.407410169491525,0.0711107796610169,0.298665274576271
"Gmax_Wm82.a2.v1_Mg_17_7924918","OG0006198","Mg","Glyma.17G098700","Gmax_Wm82.a2.v1",17,7924918,7724918,8280597,7787376,7791249,"",3,5,0.8,0.407410169491525,0.0711107796610169,0.298665274576271
"Gmax_Wm82.a2.v1_Mg_17_7924918","OG0006305","Mg","Glyma.17G100300","Gmax_Wm82.a2.v1",17,7924918,7724918,8280597,7907773,7909350,"PTHR33415:SF3 - EMB514 (1 of 4)",3,5,0.8,0.407410169491525,0.0711107796610169,0.298665274576271
"Gmax_Wm82.a2.v1_Mg_4_469489","OG0000429","Mg","Glyma.04G008600","Gmax_Wm82.a2.v1",4,469489,269489,695401,664371,670061,"",3,5,0.8,0.407410169491525,0.0711107796610169,0.298665274576271
"Gmax_Wm82.a2.v1_Mg_4_469489","OG0000516","Mg","Glyma.04G005400","Gmax_Wm82.a2.v1",4,469489,269489,695401,443024,444540,"PTHR23201:SF16 - PROLINE-RICH PROTEIN 4 (1 of 2)",3,5,0.8,0.407410169491525,0.0711107796610169,0.298665274576271
"Gmax_Wm82.a2.v1_Mg_4_469489","OG0000804","Mg","Glyma.04G008200","Gmax_Wm82.a2.v1",4,469489,269489,695401,620338,627711,"",3,5,0.8,0.407410169491525,0.0711107796610169,0.298665274576271
"Gmax_Wm82.a2.v1_Mg_4_469489","OG0000860","Mg","Glyma.04G005700","Gmax_Wm82.a2.v1",4,469489,269489,695401,459985,463655,"",3,5,0.8,0.407410169491525,0.0711107796610169,0.298665274576271
"Gmax_Wm82.a2.v1_Mg_4_469489","OG0006640","Mg","Glyma.04G006200","Gmax_Wm82.a2.v1",4,469489,269489,695401,488212,494810,"",3,5,0.8,0.407410169491525,0.0711107796610169,0.298665274576271
"Gmax_Wm82.a2.v1_Mg_5_35374668","OG0006092","Mg","Glyma.05G162100","Gmax_Wm82.a2.v1",5,35374668,35174668,35739214,35330243,35333349,"PTHR23315:SF76 - U-BOX DOMAIN-CONTAINING PROTEIN 17 (1 of 4)",3,5,0.8,0.407410169491525,0.0711107796610169,0.298665274576271
"Gmax_Wm82.a2.v1_Mg_5_35374668","OG0007707","Mg","Glyma.05G164300","Gmax_Wm82.a2.v1",5,35374668,35174668,35739214,35518874,35520215,"",3,5,0.8,0.407410169491525,0.0711107796610169,0.298665274576271
"Gmax_Wm82.a2.v1_Mg_5_35374668","OG0009989","Mg","Glyma.05G166800","Gmax_Wm82.a2.v1",5,35374668,35174668,35739214,35731069,35735416,"PTHR17130:SF24 - GAN (1 of 2)",3,5,0.8,0.407410169491525,0.0711107796610169,0.298665274576271
"Gmax_Wm82.a2.v1_Mg_5_35374668","OG0011213","Mg","Glyma.05G161000","Gmax_Wm82.a2.v1",5,35374668,35174668,35739214,35267584,35274523,"PTHR13194:SF19 - NAD(P)-BINDING ROSSMANN-FOLD SUPERFAMILY PROTEIN (1 of 2)",3,5,0.8,0.407410169491525,0.0711107796610169,0.298665274576271
"Gmax_Wm82.a2.v1_Mg_5_35374668","OG0012679","Mg","Glyma.05G163700","Gmax_Wm82.a2.v1",5,35374668,35174668,35739214,35481514,35486317,"",3,5,0.8,0.407410169491525,0.0711107796610169,0.298665274576271
"Gmax_Wm82.a2.v1_Mg_16_2544764","OG0000460","Mg","Glyma.16G033500","Gmax_Wm82.a2.v1",16,2544764,2344764,3325850,3152014,3156923,"PTHR10811//PTHR10811:SF17 - FRINGE-RELATED // SUBFAMILY NOT NAMED (1 of 4)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_16_2544764","OG0002536","Mg","Glyma.16G029000","Gmax_Wm82.a2.v1",16,2544764,2344764,3325850,2771730,2777136,"KOG3584 - cAMP response element binding protein and related transcription factors (1 of 2)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_16_2544764","OG0003445","Mg","Glyma.16G027300","Gmax_Wm82.a2.v1",16,2544764,2344764,3325850,2654447,2658311,"PTHR23257:SF530 - SERINE/THREONINE/TYROSINE KINASE-RELATED (1 of 2)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_16_2544764","OG0005538","Mg","Glyma.16G027900","Gmax_Wm82.a2.v1",16,2544764,2344764,3325850,2721468,2723137,"PTHR23130:SF78 - CYTOCHROME B561/FERRIC REDUCTASE TRANSMEMBRANE WITH DOMON RELATED DOMAIN (1 of 3)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_16_2544764","OG0005538","Mg","Glyma.16G028100","Gmax_Wm82.a2.v1",16,2544764,2344764,3325850,2725294,2733429,"PTHR23130:SF78 - CYTOCHROME B561/FERRIC REDUCTASE TRANSMEMBRANE WITH DOMON RELATED DOMAIN (1 of 3)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_16_3555741","OG0000258","Mg","Glyma.16G041500","Gmax_Wm82.a2.v1",16,3555741,3355741,4575029,3888459,3896399,"PTHR11909:SF131 - CASEIN KINASE-LIKE PROTEIN-RELATED (1 of 1)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_16_3555741","OG0000310","Mg","Glyma.16G039400","Gmax_Wm82.a2.v1",16,3555741,3355741,4575029,3702139,3706312,"",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_16_3555741","OG0000470","Mg","Glyma.16G042900","Gmax_Wm82.a2.v1",16,3555741,3355741,4575029,4011699,4014098,"PTHR31744:SF10 - NAC DOMAIN CONTAINING PROTEIN 87 (1 of 4)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_16_3555741","OG0000772","Mg","Glyma.16G044200","Gmax_Wm82.a2.v1",16,3555741,3355741,4575029,4162525,4164824,"K16223 - protein FLOWERING LOCUS T (FT)  (1 of 10)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_16_3555741","OG0001731","Mg","Glyma.16G040500","Gmax_Wm82.a2.v1",16,3555741,3355741,4575029,3819854,3822316,"PF07797 - Protein of unknown function (DUF1639) (DUF1639)  (1 of 14)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_16_3555741","OG0011624","Mg","Glyma.16G047200","Gmax_Wm82.a2.v1",16,3555741,3355741,4575029,4475205,4477182,"PF05055 - Protein of unknown function (DUF677) (DUF677)  (1 of 19)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_16_4835081","OG0000702","Mg","Glyma.16G051200","Gmax_Wm82.a2.v1",16,4835081,4635081,5233510,4908821,4920565,"PTHR22753:SF8 - ESTERASE/LIPASE/THIOESTERASE FAMILY PROTEIN-RELATED (1 of 6)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_16_4835081","OG0000702","Mg","Glyma.16G051300","Gmax_Wm82.a2.v1",16,4835081,4635081,5233510,4923435,4935752,"",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_16_4835081","OG0001942","Mg","Glyma.16G053300","Gmax_Wm82.a2.v1",16,4835081,4635081,5233510,5180282,5183019,"",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_16_4835081","OG0004185","Mg","Glyma.16G051500","Gmax_Wm82.a2.v1",16,4835081,4635081,5233510,4951943,4959742,"KOG2306 - Uncharacterized conserved protein (1 of 4)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_19_37812670","OG0000578","Mg","Glyma.19G122000","Gmax_Wm82.a2.v1",19,37812670,37612670,38614793,38021315,38024887,"PTHR31776:SF0 - ALPHA-L-ARABINOFURANOSIDASE 1-RELATED (1 of 9)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_19_37812670","OG0000578","Mg","Glyma.19G122100","Gmax_Wm82.a2.v1",19,37812670,37612670,38614793,38026654,38030369,"K01209 - alpha-N-arabinofuranosidase (E3.2.1.55, abfA)  (1 of 6)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_19_37812670","OG0000578","Mg","Glyma.19G124500","Gmax_Wm82.a2.v1",19,37812670,37612670,38614793,38266633,38276780,"PF02018//PF06964 - Carbohydrate binding domain (CBM_4_9)  // Alpha-L-arabinofuranosidase C-terminus (Alpha-L-AF_C)  (1 of 1)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_19_37812670","OG0001303","Mg","Glyma.19G120400","Gmax_Wm82.a2.v1",19,37812670,37612670,38614793,37805784,37831914,"2.3.3.13//2.3.3.14 - 2-isopropylmalate synthase / Isopropylmalate synthetase // Homocitrate synthase / Homocitrate synthetase (1 of 5)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_19_37812670","OG0001303","Mg","Glyma.19G120500","Gmax_Wm82.a2.v1",19,37812670,37612670,38614793,37834389,37836157,"K01649 - 2-isopropylmalate synthase (leuA)  (1 of 9)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_19_37812670","OG0001303","Mg","Glyma.19G120600","Gmax_Wm82.a2.v1",19,37812670,37612670,38614793,37842107,37852885,"2.3.3.13//2.3.3.14 - 2-isopropylmalate synthase / Isopropylmalate synthetase // Homocitrate synthase / Homocitrate synthetase (1 of 5)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_20_120326","OG0000320","Mg","Glyma.20G008900","Gmax_Wm82.a2.v1",20,120326,1,808620,793188,796149,"",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_20_120326","OG0001009","Mg","Glyma.20G006000","Gmax_Wm82.a2.v1",20,120326,1,808620,592947,597814,"PTHR31314:SF10 - HOMEODOMAIN-LIKE SUPERFAMILY PROTEIN-RELATED (1 of 6)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_20_120326","OG0001137","Mg","Glyma.20G006800","Gmax_Wm82.a2.v1",20,120326,1,808620,657349,658818,"K12836 - splicing factor U2AF 35 kDa subunit (U2AF1)  (1 of 5)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_20_120326","OG0010958","Mg","Glyma.20G005700","Gmax_Wm82.a2.v1",20,120326,1,808620,542453,551351,"K14439 - SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1 (SMARCAD1)  (1 of 2)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_2_45625797","OG0000310","Mg","Glyma.02G272100","Gmax_Wm82.a2.v1",2,45625797,45425797,45908763,45593618,45597960,"",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_2_45625797","OG0000445","Mg","Glyma.02G273400","Gmax_Wm82.a2.v1",2,45625797,45425797,45908763,45691871,45693857,"PTHR11926//PTHR11926:SF298 - GLUCOSYL/GLUCURONOSYL TRANSFERASES // SUBFAMILY NOT NAMED (1 of 4)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_2_45625797","OG0000456","Mg","Glyma.02G272200","Gmax_Wm82.a2.v1",2,45625797,45425797,45908763,45601469,45610831,"K09842 - abscisic-aldehyde oxidase (AAO3)  (1 of 3)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_2_45625797","OG0000456","Mg","Glyma.02G272400","Gmax_Wm82.a2.v1",2,45625797,45425797,45908763,45619246,45628692,"K09842 - abscisic-aldehyde oxidase (AAO3)  (1 of 3)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_2_45625797","OG0010637","Mg","Glyma.02G273700","Gmax_Wm82.a2.v1",2,45625797,45425797,45908763,45704557,45706919,"KOG0281 - Beta-TrCP (transducin repeats containing)/Slimb proteins (1 of 1)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_3_39032520","OG0000085","Mg","Glyma.03G183900","Gmax_Wm82.a2.v1",3,39032520,38832520,39592522,39583256,39585460,"PTHR10641//PTHR10641:SF561 - MYB-LIKE DNA-BINDING PROTEIN MYB // SUBFAMILY NOT NAMED (1 of 2)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_3_39032520","OG0000109","Mg","Glyma.03G181300","Gmax_Wm82.a2.v1",3,39032520,38832520,39592522,39307466,39311780,"PTHR31223:SF17 - CYTOKININ RIBOSIDE 5'-MONOPHOSPHATE PHOSPHORIBOHYDROLASE LOG3-RELATED (1 of 5)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_3_39032520","OG0001818","Mg","Glyma.03G175400","Gmax_Wm82.a2.v1",3,39032520,38832520,39592522,38887529,38890394,"",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_3_39032520","OG0001818","Mg","Glyma.03G175600","Gmax_Wm82.a2.v1",3,39032520,38832520,39592522,38892079,38895826,"",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_3_39032520","OG0002752","Mg","Glyma.03G176800","Gmax_Wm82.a2.v1",3,39032520,38832520,39592522,38966336,38968421,"PTHR23359:SF94 - ADENYLATE KINASE 1, MITOCHONDRIAL-RELATED (1 of 5)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_3_39032520","OG0004409","Mg","Glyma.03G179000","Gmax_Wm82.a2.v1",3,39032520,38832520,39592522,39133584,39135266,"PF04689 - DNA binding protein S1FA (S1FA)  (1 of 4)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_3_4276534","OG0000226","Mg","Glyma.03G036900","Gmax_Wm82.a2.v1",3,4276534,4076534,4827059,4497651,4498973,"PF03822//PF07714 - NAF domain (NAF)  // Protein tyrosine kinase (Pkinase_Tyr)  (1 of 1)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_3_4276534","OG0000226","Mg","Glyma.03G037200","Gmax_Wm82.a2.v1",3,4276534,4076534,4827059,4558538,4560610,"PTHR24347:SF215 - CBL-INTERACTING SERINE/THREONINE-PROTEIN KINASE 20 (1 of 7)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_3_4276534","OG0000879","Mg","Glyma.03G037600","Gmax_Wm82.a2.v1",3,4276534,4076534,4827059,4638539,4639669,"PTHR33257:SF5 - EXPRESSED PROTEIN (1 of 8)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_3_4276534","OG0001465","Mg","Glyma.03G036600","Gmax_Wm82.a2.v1",3,4276534,4076534,4827059,4432910,4435002,"PTHR33057:SF22 - OVATE FAMILY PROTEIN 1-RELATED (1 of 4)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_3_4276534","OG0004685","Mg","Glyma.03G036700","Gmax_Wm82.a2.v1",3,4276534,4076534,4827059,4440551,4443406,"PTHR23315:SF63 - U-BOX DOMAIN-CONTAINING PROTEIN 16 (1 of 2)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_3_4276534","OG0006264","Mg","Glyma.03G036000","Gmax_Wm82.a2.v1",3,4276534,4076534,4827059,4335981,4341371,"",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_6_46486319","OG0000051","Mg","Glyma.06G277400","Gmax_Wm82.a2.v1",6,46486319,46286319,47865534,46861811,46865639,"PTHR31165:SF10 - PROTEIN LIGHT-DEPENDENT SHORT HYPOCOTYLS 10-RELATED (1 of 4)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_6_46486319","OG0000306","Mg","Glyma.06G285300","Gmax_Wm82.a2.v1",6,46486319,46286319,47865534,47392003,47395432,"PTHR24073:SF551 - RAS-RELATED PROTEIN RABA1I (1 of 2)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_6_46486319","OG0000716","Mg","Glyma.06G289000","Gmax_Wm82.a2.v1",6,46486319,46286319,47865534,47766806,47769861,"PTHR24078:SF188 - DNAJ HEAT SHOCK PROTEIN (1 of 5)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_6_46486319","OG0000912","Mg","Glyma.06G272500","Gmax_Wm82.a2.v1",6,46486319,46286319,47865534,46323045,46325480,"K02868 - large subunit ribosomal protein L11e (RP-L11e, RPL11)  (1 of 7)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_6_46486319","OG0000912","Mg","Glyma.06G274200","Gmax_Wm82.a2.v1",6,46486319,46286319,47865534,46489974,46492323,"K02868 - large subunit ribosomal protein L11e (RP-L11e, RPL11)  (1 of 7)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_6_46486319","OG0003305","Mg","Glyma.06G289300","Gmax_Wm82.a2.v1",6,46486319,46286319,47865534,47797509,47802933,"PTHR31312:SF1 - TRANSCRIPTION ACTIVATOR GLK1-RELATED (1 of 4)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_7_38651860","OG0000598","Mg","Glyma.07G215300","Gmax_Wm82.a2.v1",7,38651860,38451860,39020121,38752513,38758417,"",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_7_38651860","OG0000782","Mg","Glyma.07G215700","Gmax_Wm82.a2.v1",7,38651860,38451860,39020121,38808775,38810384,"",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_7_38651860","OG0000782","Mg","Glyma.07G215900","Gmax_Wm82.a2.v1",7,38651860,38451860,39020121,38822573,38824808,"PF08263 - Leucine rich repeat N-terminal domain (LRRNT_2)  (1 of 565)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_7_38651860","OG0001965","Mg","Glyma.07G214600","Gmax_Wm82.a2.v1",7,38651860,38451860,39020121,38662367,38670809,"",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_7_38651860","OG0006831","Mg","Glyma.07G212900","Gmax_Wm82.a2.v1",7,38651860,38451860,39020121,38489527,38496892,"K00753 - glycoprotein 3-alpha-L-fucosyltransferase (E2.4.1.214)  (1 of 2)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_7_5078998","OG0000460","Mg","Glyma.07G067500","Gmax_Wm82.a2.v1",7,5078998,4878998,6189638,6085336,6090387,"PTHR10811//PTHR10811:SF17 - FRINGE-RELATED // SUBFAMILY NOT NAMED (1 of 4)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_7_5078998","OG0001089","Mg","Glyma.07G057900","Gmax_Wm82.a2.v1",7,5078998,4878998,6189638,5141800,5146681,"",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_7_5078998","OG0002536","Mg","Glyma.07G060400","Gmax_Wm82.a2.v1",7,5078998,4878998,6189638,5358317,5363410,"",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_7_5078998","OG0003445","Mg","Glyma.07G058300","Gmax_Wm82.a2.v1",7,5078998,4878998,6189638,5208488,5211264,"PTHR23257:SF530 - SERINE/THREONINE/TYROSINE KINASE-RELATED (1 of 2)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_7_5078998","OG0005538","Mg","Glyma.07G059200","Gmax_Wm82.a2.v1",7,5078998,4878998,6189638,5284646,5293001,"PTHR23130:SF78 - CYTOCHROME B561/FERRIC REDUCTASE TRANSMEMBRANE WITH DOMON RELATED DOMAIN (1 of 3)",3,6,0.833333333333333,0.407410169491525,0.0592589830508474,0.296294915254237
"Gmax_Wm82.a2.v1_Mg_13_27700711","OG0000132","Mg","Glyma.13G172600","Gmax_Wm82.a2.v1",13,27700711,27500711,29015759,28659289,28664198,"",3,7,0.857142857142857,0.407410169491525,0.0507934140435835,0.294601801452784
"Gmax_Wm82.a2.v1_Mg_13_27700711","OG0000306","Mg","Glyma.13G172800","Gmax_Wm82.a2.v1",13,27700711,27500711,29015759,28683493,28686774,"",3,7,0.857142857142857,0.407410169491525,0.0507934140435835,0.294601801452784
"Gmax_Wm82.a2.v1_Mg_13_27700711","OG0002984","Mg","Glyma.13G172700","Gmax_Wm82.a2.v1",13,27700711,27500711,29015759,28671831,28675231,"PF00046 - Homeobox domain (Homeobox)  (1 of 158)",3,7,0.857142857142857,0.407410169491525,0.0507934140435835,0.294601801452784
"Gmax_Wm82.a2.v1_Mg_13_27700711","OG0003548","Mg","Glyma.13G175100","Gmax_Wm82.a2.v1",13,27700711,27500711,29015759,28969904,28975782,"PTHR11132//PTHR11132:SF102 - SOLUTE CARRIER FAMILY 35 // SUBFAMILY NOT NAMED (1 of 2)",3,7,0.857142857142857,0.407410169491525,0.0507934140435835,0.294601801452784
"Gmax_Wm82.a2.v1_Mg_13_27700711","OG0003665","Mg","Glyma.13G171100","Gmax_Wm82.a2.v1",13,27700711,27500711,29015759,28518633,28522548,"",3,7,0.857142857142857,0.407410169491525,0.0507934140435835,0.294601801452784
"Gmax_Wm82.a2.v1_Mg_13_27700711","OG0003859","Mg","Glyma.13G171300","Gmax_Wm82.a2.v1",13,27700711,27500711,29015759,28543595,28547447,"PTHR14209 - ISOAMYL ACETATE-HYDROLYZING ESTERASE 1 (1 of 21)",3,7,0.857142857142857,0.407410169491525,0.0507934140435835,0.294601801452784
"Gmax_Wm82.a2.v1_Mg_13_27700711","OG0004826","Mg","Glyma.13G161700","Gmax_Wm82.a2.v1",13,27700711,27500711,29015759,27732856,27737370,"",3,7,0.857142857142857,0.407410169491525,0.0507934140435835,0.294601801452784
"Gmax_Wm82.a2.v1_Mg_14_7160104","OG0000598","Mg","Glyma.14G084500","Gmax_Wm82.a2.v1",14,7160104,6960104,7625927,7409216,7414343,"K13126 - polyadenylate-binding protein (PABPC)  (1 of 14)",3,7,0.857142857142857,0.407410169491525,0.0507934140435835,0.294601801452784
"Gmax_Wm82.a2.v1_Mg_14_7160104","OG0000782","Mg","Glyma.14G085400","Gmax_Wm82.a2.v1",14,7160104,6960104,7625927,7547143,7548736,"",3,7,0.857142857142857,0.407410169491525,0.0507934140435835,0.294601801452784
"Gmax_Wm82.a2.v1_Mg_14_7160104","OG0001604","Mg","Glyma.14G083600","Gmax_Wm82.a2.v1",14,7160104,6960104,7625927,7282790,7290881,"PTHR21493//PTHR21493:SF104 - CGI-141-RELATED/LIPASE CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 2)",3,7,0.857142857142857,0.407410169491525,0.0507934140435835,0.294601801452784
"Gmax_Wm82.a2.v1_Mg_14_7160104","OG0001920","Mg","Glyma.14G082900","Gmax_Wm82.a2.v1",14,7160104,6960104,7625927,7198018,7202377,"1.14.13.93 - (+)-abscisic acid 8'-hydroxylase / ABA 8'-hydroxylase (1 of 21)",3,7,0.857142857142857,0.407410169491525,0.0507934140435835,0.294601801452784
"Gmax_Wm82.a2.v1_Mg_14_7160104","OG0006844","Mg","Glyma.14G083300","Gmax_Wm82.a2.v1",14,7160104,6960104,7625927,7258488,7262212,"",3,7,0.857142857142857,0.407410169491525,0.0507934140435835,0.294601801452784
"Gmax_Wm82.a2.v1_Mg_14_7160104","OG0011223","Mg","Glyma.14G085900","Gmax_Wm82.a2.v1",14,7160104,6960104,7625927,7625876,7630767,"K09660 - mannose-P-dolichol utilization defect 1 (MPDU1)  (1 of 2)",3,7,0.857142857142857,0.407410169491525,0.0507934140435835,0.294601801452784
"Gmax_Wm82.a2.v1_Mg_15_2612001","OG0000029","Mg","Glyma.15G031300","Gmax_Wm82.a2.v1",15,2612001,2412001,3141569,2515687,2518105,"K01188 - beta-glucosidase (E3.2.1.21)  (1 of 39)",3,7,0.857142857142857,0.407410169491525,0.0507934140435835,0.294601801452784
